n_superstars,n_stars,n_starters,n_role_players,top_player_score,second_player_score,depth_score,avg_age_core,roster_potential,n_young_stars,top_player_name,second_player_name,qualified_player_count,Team,SEASON,YEAR,ERA,GP,W,L,win_pct,net_rating,ORtg,DRtg,has_perf_data,SEASON_YEAR,has_player_data
0,0,3,3,0.5279,0.5254,2.2631,,2.7688,0,Dejounte Murray,CJ McCollum,10,New Orleans Pelicans,2024-25,2025.0,2020s,82.0,21.0,61.0,0.2560975609756097,-9.4,109.7,119.1,True,2025,True
0,2,3,3,0.7087,0.6968,3.0262,,3.8795,0,Jalen Brunson,Karl-Anthony Towns,10,New York Knicks,2024-25,2025.0,2020s,82.0,51.0,31.0,0.6219512195121951,4.0,117.3,113.3,True,2025,True
1,1,4,4,0.9074,0.6872,3.2863,,4.0233,0,Shai Gilgeous-Alexander,Jalen Williams,10,Oklahoma City Thunder,2024-25,2025.0,2020s,82.0,68.0,14.0,0.8292682926829268,12.7,119.2,106.6,True,2025,True
0,0,3,5,0.6298,0.6036,2.6838,,3.3957,0,Paolo Banchero,Franz Wagner,10,Orlando Magic,2024-25,2025.0,2020s,82.0,41.0,41.0,0.5,-0.2,108.9,109.1,True,2025,True
0,0,2,3,0.5832,0.5031,2.2341,,2.8097,0,Tyrese Maxey,Paul George,10,Philadelphia 76ers,2024-25,2025.0,2020s,82.0,24.0,58.0,0.2926829268292683,-6.3,111.0,117.3,True,2025,True
0,2,2,4,0.6761,0.6598,2.6993,,3.4365,0,Devin Booker,Kevin Durant,10,Phoenix Suns,2024-25,2025.0,2020s,82.0,36.0,46.0,0.4390243902439024,-3.0,114.7,117.7,True,2025,True
0,0,4,5,0.524,0.4715,2.3469,,3.1253,0,Deni Avdija,Anfernee Simons,10,Portland Trail Blazers,2024-25,2025.0,2020s,82.0,36.0,46.0,0.4390243902439024,-2.7,111.0,113.7,True,2025,True
0,2,4,2,0.7783,0.6423,3.0547,,3.8944,0,Domantas Sabonis,DeMar DeRozan,9,Sacramento Kings,2024-25,2025.0,2020s,82.0,40.0,42.0,0.4878048780487805,0.6,115.9,115.3,True,2025,True
0,2,3,4,0.6975,0.6548,2.8492,,3.6541,0,Victor Wembanyama,De'Aaron Fox,10,San Antonio Spurs,2024-25,2025.0,2020s,82.0,34.0,48.0,0.4146341463414634,-2.8,113.5,116.3,True,2025,True
0,0,4,2,0.6047,0.5301,2.3899,,2.8597,0,Scottie Barnes,RJ Barrett,10,Toronto Raptors,2024-25,2025.0,2020s,82.0,30.0,52.0,0.3658536585365853,-4.1,109.6,113.6,True,2025,True
0,0,3,4,0.4634,0.4602,2.2338,,2.7842,0,Lauri Markkanen,Walker Kessler,10,Utah Jazz,2024-25,2025.0,2020s,82.0,17.0,65.0,0.2073170731707317,-9.2,110.2,119.4,True,2025,True
0,0,1,3,0.4889,0.4121,1.9765,,2.5676,0,Jordan Poole,Alex Sarr,10,Washington Wizards,2024-25,2025.0,2020s,82.0,18.0,64.0,0.2195121951219512,-12.2,105.8,118.0,True,2025,True
0,1,3,3,0.6305,0.4916,2.5123,25.79,3.4445,1,Jalen Johnson,Onyeka Okongwu,10,Atlanta Hawks,2025-26,2026.0,2020s,62.0,31.0,31.0,0.5,0.0,113.6,113.6,True,2026,True
0,2,5,3,0.7133,0.6326,3.1005,28.71,3.6853,0,Jaylen Brown,Derrick White,10,Boston Celtics,2025-26,2026.0,2020s,61.0,41.0,20.0,0.6721311475409836,8.6,120.3,111.6,True,2026,True
0,0,2,2,0.5799,0.5025,2.1619,24.17,3.0964,0,Michael Porter Jr.,Day'Ron Sharpe,10,Brooklyn Nets,2025-26,2026.0,2020s,61.0,15.0,46.0,0.2459016393442623,-8.8,109.6,118.4,True,2026,True
0,0,7,0,0.6191,0.5696,2.7216,23.71,4.0401,0,LaMelo Ball,Kon Knueppel,10,Charlotte Hornets,2025-26,2026.0,2020s,62.0,31.0,31.0,0.5,3.5,117.6,114.1,True,2026,True
0,1,3,3,0.6311,0.5358,2.5536,24.44,3.4701,1,Josh Giddey,Jalen Smith,10,Chicago Bulls,2025-26,2026.0,2020s,62.0,25.0,37.0,0.4032258064516129,-4.5,112.4,116.9,True,2026,True
0,4,1,4,0.7485,0.6896,3.1515,28.46,3.5855,1,Donovan Mitchell,James Harden,10,Cleveland Cavaliers,2025-26,2026.0,2020s,63.0,39.0,24.0,0.6190476190476191,4.3,117.4,113.1,True,2026,True
0,0,3,4,0.5125,0.4937,2.3677,26.86,3.0232,0,Cooper Flagg,Brandon Williams,10,Dallas Mavericks,2025-26,2026.0,2020s,61.0,21.0,40.0,0.3442622950819672,-3.9,109.9,113.9,True,2026,True
1,1,2,3,0.9147,0.6712,3.0443,28.31,3.1024,0,Nikola Jokić,Jamal Murray,10,Denver Nuggets,2025-26,2026.0,2020s,62.0,38.0,24.0,0.6129032258064516,4.4,120.3,115.9,True,2026,True
0,2,3,5,0.7588,0.7241,2.9904,25.55,3.9992,2,Cade Cunningham,Jalen Duren,10,Detroit Pistons,2025-26,2026.0,2020s,60.0,45.0,15.0,0.75,7.9,116.3,108.4,True,2026,True
0,2,2,5,0.6856,0.66,2.7597,29.64,3.0066,0,Stephen Curry,Jimmy Butler III,10,Golden State Warriors,2025-26,2026.0,2020s,61.0,31.0,30.0,0.5081967213114754,1.3,114.2,112.9,True,2026,True
0,2,5,1,0.7029,0.6747,3.0152,25.93,3.9651,1,Alperen Sengun,Kevin Durant,10,Houston Rockets,2025-26,2026.0,2020s,60.0,38.0,22.0,0.6333333333333333,5.3,117.0,111.7,True,2026,True
0,0,3,2,0.6081,0.6063,2.5204,27.08,2.8716,0,Ivica Zubac,Pascal Siakam,10,Indiana Pacers,2025-26,2026.0,2020s,61.0,15.0,46.0,0.2459016393442623,-8.0,108.7,116.7,True,2026,True
0,1,2,5,0.7161,0.5345,2.5901,30.11,2.6308,0,Kawhi Leonard,Darius Garland,10,Los Angeles Clippers,2025-26,,,,,,,,,,False,2026,True
1,2,1,3,0.8076,0.6961,2.9361,29.16,3.2122,0,Luka Dončić,LeBron James,10,Los Angeles Lakers,2025-26,2026.0,2020s,61.0,37.0,24.0,0.6065573770491803,0.3,116.3,116.0,True,2026,True
0,0,3,2,0.5136,0.5062,2.2894,24.08,3.3012,0,Cam Spencer,Cedric Coward,10,Memphis Grizzlies,2025-26,2026.0,2020s,60.0,23.0,37.0,0.3833333333333333,-2.1,113.3,115.5,True,2026,True
0,1,4,4,0.6745,0.5605,2.7089,27.3,3.5517,0,Bam Adebayo,Kel'el Ware,10,Miami Heat,2025-26,2026.0,2020s,62.0,33.0,29.0,0.532258064516129,2.9,114.2,111.3,True,2026,True
1,0,3,3,0.8624,0.5369,2.7653,27.47,3.0981,0,Giannis Antetokounmpo,Kevin Porter Jr.,10,Milwaukee Bucks,2025-26,2026.0,2020s,60.0,26.0,34.0,0.4333333333333333,-4.1,112.6,116.7,True,2026,True
0,1,6,2,0.7233,0.6283,3.0162,28.48,3.4286,1,Anthony Edwards,Julius Randle,10,Minnesota Timberwolves,2025-26,2026.0,2020s,62.0,39.0,23.0,0.6290322580645161,4.3,116.5,112.2,True,2026,True
0,0,3,3,0.6011,0.4734,2.3514,23.44,3.4569,0,Zion Williamson,Trey Murphy III,10,New Orleans Pelicans,2025-26,2026.0,2020s,63.0,19.0,44.0,0.3015873015873015,-5.2,112.5,117.7,True,2026,True
0,2,4,2,0.7353,0.6851,3.0698,28.96,3.4859,0,Karl-Anthony Towns,Jalen Brunson,10,New York Knicks,2025-26,2026.0,2020s,62.0,40.0,22.0,0.6451612903225806,6.3,118.3,112.0,True,2026,True
1,2,4,3,0.9518,0.7068,3.4227,24.63,4.6166,1,Shai Gilgeous-Alexander,Chet Holmgren,10,Oklahoma City Thunder,2025-26,2026.0,2020s,63.0,48.0,15.0,0.7619047619047619,11.1,117.1,106.0,True,2026,True
0,0,5,4,0.6196,0.6107,2.7473,24.5,3.9318,0,Paolo Banchero,Franz Wagner,10,Orlando Magic,2025-26,2026.0,2020s,60.0,32.0,28.0,0.5333333333333333,0.3,113.6,113.3,True,2026,True
0,2,1,5,0.6823,0.639,2.6761,25.23,3.3361,0,Joel Embiid,Tyrese Maxey,10,Philadelphia 76ers,2025-26,2026.0,2020s,61.0,33.0,28.0,0.5409836065573771,-0.2,114.4,114.5,True,2026,True
0,1,3,5,0.6548,0.5518,2.6608,27.81,3.2976,0,Devin Booker,Mark Williams,10,Phoenix Suns,2025-26,2026.0,2020s,61.0,35.0,26.0,0.5737704918032787,0.9,113.4,112.5,True,2026,True
0,0,4,1,0.5956,0.5468,2.4565,24.41,3.1263,0,Deni Avdija,Jrue Holiday,10,Portland Trail Blazers,2025-26,2026.0,2020s,62.0,29.0,33.0,0.4677419354838709,-3.1,112.5,115.7,True,2026,True
0,0,2,6,0.4876,0.4691,2.2712,29.6,2.5655,0,DeMar DeRozan,Russell Westbrook,10,Sacramento Kings,2025-26,2026.0,2020s,63.0,14.0,49.0,0.2222222222222222,-10.6,109.5,120.1,True,2026,True
1,0,6,2,0.8482,0.6165,3.163,26.1,4.2425,1,Victor Wembanyama,De'Aaron Fox,10,San Antonio Spurs,2025-26,2026.0,2020s,61.0,44.0,17.0,0.7213114754098361,6.9,116.9,110.0,True,2026,True
0,1,5,2,0.6284,0.526,2.6915,24.61,3.7926,1,Scottie Barnes,RJ Barrett,10,Toronto Raptors,2025-26,2026.0,2020s,61.0,35.0,26.0,0.5737704918032787,1.7,113.7,112.1,True,2026,True
0,0,4,2,0.5489,0.5226,2.338,23.39,3.2044,0,Jaren Jackson Jr.,Lauri Markkanen,10,Utah Jazz,2025-26,2026.0,2020s,61.0,18.0,43.0,0.2950819672131147,-7.6,113.2,120.8,True,2026,True
0,1,1,1,0.6845,0.4571,2.1212,21.59,3.0654,0,Anthony Davis,Alex Sarr,10,Washington Wizards,2025-26,2026.0,2020s,61.0,16.0,45.0,0.2622950819672131,-10.8,109.4,120.2,True,2026,True
